GeoFIPS.x,GeoName,Region.x,TableName,LineCode,IndustryClassification.x,Description,Unit,2017,2018,2019,2020,2021,2022,GeoFIPS.y,Region.y,ComponentId,ComponentName,IndustryId,IndustryClassification.y,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
39000,Ohio,3,SAGDP2N,4,111-112,Farms,Millions of current dollars,3053.8,3545.7,2350.3,3193,5315.7,6289.8,39000,3,200,Gross domestic product (GDP) by state,4,111-112,2538,2021,1360,1771,1662,1518,1780,2542,2004,2130,2393,2660,2988,3002,4611,3465,4747,3973,(NA)
39000,Ohio,3,SAGDP2N,5,113-115,"Forestry, fishing, and related activities",Millions of current dollars,591.9,609.5,630.7,664.5,721.7,815,39000,3,200,Gross domestic product (GDP) by state,5,113-115,242,268,265,277,265,260,285,323,294,335,313,317,293,305,364,444,494,556,(NA)
39000,Ohio,3,SAGDP2N,7,211,Oil and gas extraction,Millions of current dollars,2525.9,2728.9,2782.1,2417.1,4192.5,5001.3,39000,3,200,Gross domestic product (GDP) by state,7,211,336,296,318,443,531,746,797,932,1179,1261,1329,1687,1292,1222,1473,1416,2908,4718,(NA)
39000,Ohio,3,SAGDP2N,9,213,Support activities for mining,Millions of current dollars,766.1,953.5,853.7,476.7,462.4,531.4,39000,3,200,Gross domestic product (GDP) by state,9,213,93,84,76,79,109,118,135,209,281,485,662,671,483,409,413,426,578,898,(NA)
39000,Ohio,3,SAGDP2N,10,22,Utilities,Millions of current dollars,10643.5,10688.9,10597.6,10877.3,12526.9,13879.4,39000,3,200,Gross domestic product (GDP) by state,10,22,7732,7171,7812,7401,7449,6958,6754,6875,6677,7551,8648,8739,9348,9692,9640,12378,12682,12358,12598
39000,Ohio,3,SAGDP2N,11,23,Construction,Millions of current dollars,25111.1,25804.9,27656.8,27905.9,29292,30993.1,39000,3,200,Gross domestic product (GDP) by state,11,23,13174,14514,15629,16472,16340,16370,17062,18505,19087,18733,18541,17369,16246,15037,16278,18140,19307,20677,22063
39000,Ohio,3,SAGDP2N,12,31-33,Manufacturing,Millions of current dollars,102938.7,106587.9,106168.2,97667,110042.6,125611.9,39000,3,200,Gross domestic product (GDP) by state,12,31-33,84480,88954,88338,88984,82191,83955,84388,89515,91501,93085,93174,86430,75990,81960,92647,93735,95595,105979,109476
39000,Ohio,3,SAGDP2N,13,"321,327-339",Durable goods manufacturing,Millions of current dollars,59661,57887.4,59330.3,53335.9,55779.9,63055,39000,3,200,Gross domestic product (GDP) by state,13,...,57828,61556,59916,61419,53810,54281,54602,59100,61369,60939,60343,55431,38002,43334,49049,51395,52622,56585,58453
39000,Ohio,3,SAGDP2N,18,333,Machinery manufacturing,Millions of current dollars,9088.6,8559.8,8722.1,8034.7,8565.7,10120.3,39000,3,200,Gross domestic product (GDP) by state,18,333,6876,7736,6966,6755,6308,5765,5901,6231,7003,6810,7194,6983,5707,6015,6965,7030,8144,8505,(NA)
39000,Ohio,3,SAGDP2N,21,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,11522.6,11611.1,11897.2,9575.9,8770,9856.6,39000,3,200,Gross domestic product (GDP) by state,21,3361-3363,15221,18012,17608,18113,15602,17578,17206,19123,17948,17638,15281,10200,4091,7122,9726,11741,11294,12795,(NA)
39000,Ohio,3,SAGDP2N,22,"3364-3466,3369",Other transportation equipment manufacturing,Millions of current dollars,8285.5,6374.8,6696.1,5729.9,5428.7,5186.5,39000,3,200,Gross domestic product (GDP) by state,22,"3364-3366, 3369",2603,2859,3281,3808,3885,3652,3687,3884,4325,4560,5477,4857,4796,4258,4570,4073,4353,4843,(NA)
39000,Ohio,3,SAGDP2N,24,339,Miscellaneous manufacturing,Millions of current dollars,2281.6,2363.7,2291.3,2400.5,2552.9,2739.7,39000,3,200,Gross domestic product (GDP) by state,24,339,2158,2033,1958,1948,1842,2039,1850,1940,1884,1989,1904,1939,1971,1933,1847,1961,1882,2008,(NA)
39000,Ohio,3,SAGDP2N,25,"311-316,322-326",Nondurable goods manufacturing,Millions of current dollars,43277.7,48700.5,46837.9,44331.1,54262.7,62556.9,39000,3,200,Gross domestic product (GDP) by state,25,...,26653,27398,28422,27565,28382,29674,29786,30415,30132,32146,32832,30999,37988,38626,43598,42340,42973,49393,51023
39000,Ohio,3,SAGDP2N,27,313-314,Textile mills and textile product mills,Millions of current dollars,335.8,363.5,393.6,333.3,340.9,343.5,39000,3,200,Gross domestic product (GDP) by state,27,313-314,368,404,495,488,468,426,327,359,335,331,390,348,287,353,338,318,360,363,(NA)
39000,Ohio,3,SAGDP2N,30,323,Printing and related support activities,Millions of current dollars,2015.2,1912.3,1912.1,1552.8,1780.2,1909.8,39000,3,200,Gross domestic product (GDP) by state,30,323,2010,2016,2266,2294,2209,2372,2474,2512,2610,2658,2552,2217,2054,1851,1931,1779,1749,1822,(NA)
39000,Ohio,3,SAGDP2N,31,324,Petroleum and coal products manufacturing,Millions of current dollars,4808.3,6960.5,6603.1,2464.5,8787,14179,39000,3,200,Gross domestic product (GDP) by state,31,324,1155,1725,1176,2061,2316,1631,2065,2492,3785,4182,3238,2464,6040,7013,10651,8380,10244,14502,(NA)
39000,Ohio,3,SAGDP2N,33,326,Plastics and rubber products manufacturing,Millions of current dollars,5654.3,6305.6,6411.5,6482.2,6249.2,6357.1,39000,3,200,Gross domestic product (GDP) by state,33,326,5714,6024,6346,5999,5203,5622,5558,5450,5404,5201,5196,4253,4779,4757,5154,5655,5608,5284,(NA)
39000,Ohio,3,SAGDP2N,34,42,Wholesale trade,Millions of current dollars,40823.2,42002.9,44228.9,44665.5,48341.7,52269.8,39000,3,200,Gross domestic product (GDP) by state,34,42,21225,22684,23105,23655,23471,23324,24167,25853,27509,29655,30817,31616,29178,30524,31398,32904,34439,35983,37726
39000,Ohio,3,SAGDP2N,35,44-45,Retail trade,Millions of current dollars,41380.4,41208.9,42758,45671.2,51882,55295.1,39000,3,200,Gross domestic product (GDP) by state,35,44-45,24744,27105,27596,28714,28980,29561,31357,31760,32342,31177,30942,30006,29883,30496,31711,32526,34218,35045,36513
39000,Ohio,3,SAGDP2N,36,48-49,Transportation and warehousing,Millions of current dollars,21206.1,22843.2,24254,24425.5,27541.3,29835.4,39000,3,200,Gross domestic product (GDP) by state,36,48-49,9171,10176,10643,11333,11243,11351,11878,12936,14253,15361,15228,15756,14382,14784,15774,15943,16275,17092,18538
39000,Ohio,3,SAGDP2N,37,481,Air transportation,Millions of current dollars,2302.2,2299.7,2495,1712.1,2345.5,2714.9,39000,3,200,Gross domestic product (GDP) by state,37,481,713,776,866,938,787,1039,1114,1259,1399,1423,1627,1561,1458,1425,1610,1588,1683,1673,(NA)
39000,Ohio,3,SAGDP2N,38,482,Rail transportation,Millions of current dollars,1492.6,1547.4,1515,1365.8,1453.3,1636.4,39000,3,200,Gross domestic product (GDP) by state,38,482,824,889,913,938,928,857,915,973,1054,1176,1143,1296,1139,1243,1328,1469,1515,1623,(NA)
39000,Ohio,3,SAGDP2N,39,483,Water transportation,Millions of current dollars,115.6,143.7,151.9,138.1,120.4,146.8,39000,3,200,Gross domestic product (GDP) by state,39,483,217,217,208,257,233,190,193,143,142,170,143,149,114,123,116,107,137,128,(NA)
39000,Ohio,3,SAGDP2N,40,484,Truck transportation,Millions of current dollars,8604.2,9032.6,9253.2,9288.9,10626.1,11899.3,39000,3,200,Gross domestic product (GDP) by state,40,484,3940,4632,4911,5066,4953,5078,5225,5563,5921,6209,6107,5973,5271,5503,5889,6192,6216,6620,(NA)
39000,Ohio,3,SAGDP2N,41,485,Transit and ground passenger transportation,Millions of current dollars,629.9,615.8,625.5,463.1,564.9,707,39000,3,200,Gross domestic product (GDP) by state,41,485,224,246,275,282,282,305,332,357,362,389,403,409,422,418,458,473,491,490,(NA)
39000,Ohio,3,SAGDP2N,42,486,Pipeline transportation,Millions of current dollars,1089.1,1159.4,1309,1392.2,999.7,1066.2,39000,3,200,Gross domestic product (GDP) by state,42,486,74,155,155,125,243,195,180,133,144,139,156,314,383,604,744,385,330,451,(NA)
39000,Ohio,3,SAGDP2N,43,"487-488,492",Other transportation and support activities,Millions of current dollars,4232.2,4632.1,5254.4,5870.7,6346.3,6305.4,39000,3,200,Gross domestic product (GDP) by state,43,"487-488, 492",2265,2267,2309,2612,2772,2620,2673,2895,3230,3520,3269,3569,3211,3026,3212,3211,3353,3533,(NA)
39000,Ohio,3,SAGDP2N,44,493,Warehousing and storage,Millions of current dollars,2740.3,3412.6,3649.9,4194.5,5085,5359.3,39000,3,200,Gross domestic product (GDP) by state,44,493,914,993,1007,1115,1046,1067,1247,1613,2003,2335,2380,2486,2384,2441,2418,2517,2550,2575,(NA)
39000,Ohio,3,SAGDP2N,45,51,Information,Millions of current dollars,16839.9,16658.3,17895.2,17258.9,18637.6,19587.6,39000,3,200,Gross domestic product (GDP) by state,45,51,10601,11256,11402,10710,11415,13040,13638,14176,14564,14050,15072,15567,17413,19517,20985,20137,20434,16968,15511
39000,Ohio,3,SAGDP2N,47,512,Motion picture and sound recording industries,Millions of current dollars,497.2,474.5,479.7,274.6,500.3,582.6,39000,3,200,Gross domestic product (GDP) by state,47,512,424,509,613,596,539,580,660,641,501,516,553,579,565,484,458,488,524,534,(NA)
39000,Ohio,3,SAGDP2N,50,"52,53","Finance, insurance, real estate, rental, and leasing",Millions of current dollars,138907.4,144234,158867.7,158132.4,170013.7,185006.7,39000,3,200,Gross domestic product (GDP) by state,50,"52, 53",55333,59342,65430,70838,75653,80736,83450,86766,90923,92203,95317,93754,94096,96797,101436,107582,106353,113927,117565
39000,Ohio,3,SAGDP2N,51,52,Finance and insurance,Millions of current dollars,64314.4,66592.4,78935.2,77674.9,83736.3,91934.1,39000,3,200,Gross domestic product (GDP) by state,51,52,20126,22551,25278,28285,29448,33039,35136,38535,40858,41731,41870,39245,39325,40246,42769,47107,44315,50618,52378
39000,Ohio,3,SAGDP2N,54,524,Insurance carriers and related activities,Millions of current dollars,28042.3,30658.6,32932,28675.9,29921.7,35500.3,39000,3,200,Gross domestic product (GDP) by state,54,524,9753,10958,10683,12875,11396,10588,11571,12798,13783,13987,15761,13978,14652,15535,16178,17349,17567,21974,(NA)
39000,Ohio,3,SAGDP2N,55,525,"Funds, trusts, and other financial vehicles",Millions of current dollars,73.9,12.1,17.3,12.7,311.5,297.5,39000,3,200,Gross domestic product (GDP) by state,55,525,603,1069,1397,1165,899,826,645,292,223,338,327,344,247,417,546,901,699,1137,(NA)
39000,Ohio,3,SAGDP2N,56,53,Real estate and rental and leasing,Millions of current dollars,74593,77641.6,79932.5,80457.6,86277.4,93072.5,39000,3,200,Gross domestic product (GDP) by state,56,53,35208,36791,40152,42552,46205,47697,48314,48232,50065,50472,53447,54509,54771,56551,58667,60475,62037,63309,65187
39000,Ohio,3,SAGDP2N,57,531,Real estate,Millions of current dollars,68517.2,72043.7,74646.6,74941,79888,86254.2,39000,3,200,Gross domestic product (GDP) by state,57,531,31687,32765,35655,37724,41018,42555,43757,44181,45561,45374,48566,49272,50015,52104,54371,56223,57499,58437,(NA)
39000,Ohio,3,SAGDP2N,59,"54,55,56",Professional and business services,Millions of current dollars,74558.1,76943.5,80225,79425.8,86710.2,93391.5,39000,3,200,Gross domestic product (GDP) by state,59,"54, 55, 56",30275,32860,34841,36702,38327,40074,42203,44795,48081,50956,53992,56960,53713,56046,59572,64185,66821,69480,71446
39000,Ohio,3,SAGDP2N,60,54,"Professional, scientific, and technical services",Millions of current dollars,33697.5,35558.3,37338.1,36613.6,40282.6,44102.3,39000,3,200,Gross domestic product (GDP) by state,60,54,15362,16394,17574,18233,19021,19415,19838,20994,21953,23485,25039,27141,25884,26179,27883,27711,28375,29214,30546
39000,Ohio,3,SAGDP2N,61,5411,Legal services,Millions of current dollars,5884.5,6121.9,6461.3,6302.8,7067.5,7358.7,39000,3,200,Gross domestic product (GDP) by state,61,5411,3038,3014,3105,3267,3506,3707,4023,4397,4488,4670,4932,5549,5000,4764,4998,4948,4926,5025,(NA)
39000,Ohio,3,SAGDP2N,62,5415,Computer systems design and related services,Millions of current dollars,7715.1,8371,8708.7,8573.1,9113.3,10057.6,39000,3,200,Gross domestic product (GDP) by state,62,5415,2370,2915,3125,3128,3461,3286,3541,3664,3969,4481,5177,5543,5637,5837,6466,5970,6195,6368,(NA)
39000,Ohio,3,SAGDP2N,63,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",Millions of current dollars,20097.8,21065.4,22168.1,21737.7,24101.7,26685.9,39000,3,200,Gross domestic product (GDP) by state,63,"5412-5414, 5416-5419",9954,10465,11345,11838,12054,12422,12274,12934,13496,14334,14930,16049,15247,15577,16420,16793,17255,17821,(NA)
39000,Ohio,3,SAGDP2N,64,55,Management of companies and enterprises,Millions of current dollars,20931,21073.5,22065.5,22559.6,23493.5,23950,39000,3,200,Gross domestic product (GDP) by state,64,55,6220,6883,7004,7663,8335,9519,10261,11286,12490,13586,13926,14414,13484,14628,15493,19055,19828,20862,20665
39000,Ohio,3,SAGDP2N,66,561,Administrative and support services,Millions of current dollars,17673.2,17945.6,18423.9,17868.3,20446,22585.7,39000,3,200,Gross domestic product (GDP) by state,66,561,7721,8607,9223,9734,9811,9925,10749,11213,12314,12698,13802,14198,13143,13771,14860,16030,16950,17583,(NA)
39000,Ohio,3,SAGDP2N,67,562,Waste management and remediation services,Millions of current dollars,2256.5,2366.1,2397.6,2384.3,2488.1,2753.5,39000,3,200,Gross domestic product (GDP) by state,67,562,971,976,1040,1072,1160,1215,1354,1302,1323,1187,1225,1207,1202,1469,1336,1389,1667,1821,(NA)
39000,Ohio,3,SAGDP2N,68,"61,62","Educational services, health care, and social assistance",Millions of current dollars,63158.3,65012.7,67625.4,66965.8,70819.8,75139.7,39000,3,200,Gross domestic product (GDP) by state,68,"61, 62",24448,25892,27132,28627,30964,33009,35056,37473,38976,41903,42885,45347,47039,47904,49295,50923,52742,53847,56395
39000,Ohio,3,SAGDP2N,69,61,Educational services,Millions of current dollars,5966,6063.1,6268.5,5856.9,6118.1,6631,39000,3,200,Gross domestic product (GDP) by state,69,61,2200,2256,2446,2623,2770,2913,3146,3446,3591,3918,4053,4327,4656,4772,4909,4955,4821,4948,5098
39000,Ohio,3,SAGDP2N,70,62,Health care and social assistance,Millions of current dollars,57192.3,58949.7,61356.8,61108.9,64701.7,68508.7,39000,3,200,Gross domestic product (GDP) by state,70,62,22248,23636,24686,26004,28194,30096,31911,34026,35385,37985,38832,41019,42383,43132,44386,45969,47921,48898,51297
39000,Ohio,3,SAGDP2N,71,621,Ambulatory health care services,Millions of current dollars,24731.6,25475.1,26617.5,26016.1,28181.2,29632.6,39000,3,200,Gross domestic product (GDP) by state,71,621,9794,10637,11067,11725,12653,13446,13998,14870,15562,16557,16823,17668,18365,18649,19281,20103,20826,21485,(NA)
39000,Ohio,3,SAGDP2N,74,624,Social assistance,Millions of current dollars,4061.6,4177.3,4435.4,4400,4662.2,5088.1,39000,3,200,Gross domestic product (GDP) by state,73,624,1220,1415,1555,1669,1903,1992,2133,2196,2348,2585,2701,2907,2962,3037,3048,3130,3341,3457,(NA)
39000,Ohio,3,SAGDP2N,75,"71,72","Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,23916.6,24348.8,25095.8,20282.7,26351.3,30502.6,39000,3,200,Gross domestic product (GDP) by state,74,"71, 72",10864,11496,12332,13150,13075,13571,14217,14348,14188,13926,14216,14362,14655,15541,16086,17485,19073,19464,20695
39000,Ohio,3,SAGDP2N,76,71,"Arts, entertainment, and recreation",Millions of current dollars,7207.8,7318.8,6987.3,5252.1,6700.3,8504.1,39000,3,200,Gross domestic product (GDP) by state,75,71,3497,3968,4244,4532,4292,4415,4740,4457,4199,3935,3804,4039,4466,4953,4960,5479,6025,5788,6200
39000,Ohio,3,SAGDP2N,77,711-712,"Performing arts, spectator sports, museums, and related activities",Millions of current dollars,3254.7,3338.3,3033.3,2536.4,2933.5,4186,39000,3,200,Gross domestic product (GDP) by state,76,711-712,1129,1160,1331,1381,1497,1628,1833,1775,1756,1715,1738,1790,1698,1700,1775,1974,1940,2032,(NA)
39000,Ohio,3,SAGDP2N,79,72,Accommodation and food services,Millions of current dollars,16708.8,17030.1,18108.5,15030.6,19651,21998.4,39000,3,200,Gross domestic product (GDP) by state,78,72,7367,7528,8087,8617,8783,9156,9477,9892,9989,9991,10412,10323,10189,10588,11126,12006,13049,13676,14495
39000,Ohio,3,SAGDP2N,80,721,Accommodation,Millions of current dollars,2453.5,2377.7,2639.8,1831.9,2532.5,3064.6,39000,3,200,Gross domestic product (GDP) by state,79,721,1261,1299,1402,1517,1406,1478,1498,1648,1573,1465,1532,1580,1425,1455,1504,1616,2055,2256,(NA)
39000,Ohio,3,SAGDP2N,81,722,Food services and drinking places,Millions of current dollars,14255.3,14652.4,15468.7,13198.7,17118.5,18933.8,39000,3,200,Gross domestic product (GDP) by state,80,722,6106,6229,6685,7101,7377,7678,7980,8244,8416,8526,8880,8743,8764,9134,9622,10390,10993,11420,(NA)
39000,Ohio,3,SAGDP2N,84,...,Federal civilian,Millions of current dollars,11415.4,11982,12317.4,12997.2,13427.4,14030.5,39000,3,200,Gross domestic product (GDP) by state,83,...,6403,6532,6602,7068,7077,7494,7786,8094,8254,8508,8881,9089,9292,10045,10097,10066,9873,10306,(NA)
39000,Ohio,3,SAGDP2N,86,...,State and local,Millions of current dollars,55086.5,56345.5,57869.9,58324.4,61076.3,63537.1,39000,3,200,Gross domestic product (GDP) by state,85,...,29913,31161,32455,34679,36642,37723,39155,41098,42291,43579,45144,46853,47370,49391,49372,50879,51082,51868,(NA)
39000,Ohio,3,SAGDP2N,87,"11,21",Natural resources and mining,Millions of current dollars,7971.3,8853.7,7682.5,7874.1,11863.4,13889.7,39000,3,200,Gross domestic product (GDP) by state,86,"11, 21",3954,3557,2872,3557,3353,3340,3735,4812,4652,5169,5702,6593,6603,6703,9018,7545,10268,11837,11378
39000,Ohio,3,SAGDP2N,88,"42,44-45",Trade,Millions of current dollars,82203.6,83211.8,86987,90336.8,100223.7,107564.9,39000,3,200,Gross domestic product (GDP) by state,87,"42, 44-45",45970,49788,50701,52368,52451,52885,55524,57612,59851,60832,61759,61622,59061,61020,63108,65431,68658,71028,74239
39000,Ohio,3,SAGDP2N,89,"22,48-49",Transportation and utilities,Millions of current dollars,31849.6,33532.1,34851.6,35302.9,40068.2,43714.7,39000,3,200,Gross domestic product (GDP) by state,88,...,16903,17347,18455,18734,18692,18309,18632,19811,20931,22912,23876,24495,23730,24476,25414,28321,28956,29450,31136
40000,Oklahoma,6,SAGDP2N,1,...,All industry total,Millions of current dollars,192538.6,204193.9,205262.6,191653.5,217730.8,242738.5,40000,6,200,Gross domestic product (GDP) by state,1,...,79915,81672,84642,91421,97441,99459,105899,113929,125243,137584,145693,156398,143648,149913,163868,174305,185103,194466,185981
40000,Oklahoma,6,SAGDP2N,2,...,Private industries,Millions of current dollars,162346.3,172744.3,172651.7,157207,182049.3,205182.8,40000,6,200,Gross domestic product (GDP) by state,2,...,66981,68279,70437,76394,81371,82347,88074,95223,105086,116090,122704,131912,117875,123145,136701,147392,157763,166422,157225
40000,Oklahoma,6,SAGDP2N,4,111-112,Farms,Millions of current dollars,2541.8,2518.2,2282.4,1534.7,2853.8,1712.8,40000,6,200,Gross domestic product (GDP) by state,4,111-112,1387,1118,1260,1441,1339,1563,1669,2271,2164,1642,1637,2058,1230,2132,2821,2997,2958,2868,(NA)
40000,Oklahoma,6,SAGDP2N,5,113-115,"Forestry, fishing, and related activities",Millions of current dollars,266.8,285.6,279.2,297.9,311.7,329.7,40000,6,200,Gross domestic product (GDP) by state,5,113-115,106,107,115,118,115,119,139,171,171,214,204,196,230,247,232,232,222,235,(NA)
40000,Oklahoma,6,SAGDP2N,7,211,Oil and gas extraction,Millions of current dollars,19046.8,21996.8,18352.5,9985.7,19155.8,27954.9,40000,6,200,Gross domestic product (GDP) by state,7,211,2841,1849,2061,3471,4198,4116,6366,8637,12711,14574,17037,20217,13276,15917,21175,20469,27915,30557,(NA)
40000,Oklahoma,6,SAGDP2N,9,213,Support activities for mining,Millions of current dollars,4091.9,5606.1,4653.8,2076.4,1989,2618.9,40000,6,200,Gross domestic product (GDP) by state,9,213,702,709,675,938,1619,1308,1508,1751,2251,3721,4177,4945,3027,3334,4413,4349,4376,4692,(NA)
40000,Oklahoma,6,SAGDP2N,10,22,Utilities,Millions of current dollars,3936,3965.2,4429.5,3958.5,5014,5107.8,40000,6,200,Gross domestic product (GDP) by state,10,22,2080,2025,2193,2310,2514,2252,2424,2549,2555,2912,3096,3218,3184,3495,3696,4394,4462,4904,4159
40000,Oklahoma,6,SAGDP2N,11,23,Construction,Millions of current dollars,7165.7,7429.7,7935.4,7997.1,8323.6,8674.3,40000,6,200,Gross domestic product (GDP) by state,11,23,3002,3124,3251,3606,4108,4058,4213,4491,4936,5331,5433,5739,5921,6153,6442,7045,7501,7600,8028
40000,Oklahoma,6,SAGDP2N,12,31-33,Manufacturing,Millions of current dollars,16541.9,18332.2,19043.6,16309.1,16089.9,18649.1,40000,6,200,Gross domestic product (GDP) by state,12,31-33,12479,12037,12421,12832,12537,11645,12742,12797,14005,16309,16117,18708,15490,14231,16103,18219,17187,18052,18594
40000,Oklahoma,6,SAGDP2N,13,"321,327-339",Durable goods manufacturing,Millions of current dollars,9849,10927.8,11143.5,9437.3,9019.5,10700.9,40000,6,200,Gross domestic product (GDP) by state,13,...,8018,8136,7981,8064,8056,7369,7439,7784,8439,9043,9634,10126,8323,8085,8986,9581,10134,10643,10694
40000,Oklahoma,6,SAGDP2N,18,333,Machinery manufacturing,Millions of current dollars,3148.5,3300.1,3277.5,2457.4,2165.9,2628.6,40000,6,200,Gross domestic product (GDP) by state,18,333,1737,1842,1528,1816,2070,1616,1575,1944,2427,2448,3464,3666,2896,2454,2995,3242,3976,4015,(NA)
40000,Oklahoma,6,SAGDP2N,21,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,753.3,819.6,846.8,723.6,635.7,768.9,40000,6,200,Gross domestic product (GDP) by state,21,3361-3363,1455,1393,1564,1721,1375,1823,1891,1662,1431,1281,922,738,325,604,673,687,672,740,(NA)
40000,Oklahoma,6,SAGDP2N,22,"3364-3466,3369",Other transportation equipment manufacturing,Millions of current dollars,1087,1400.2,1298.3,1259.1,1196.7,1377.5,40000,6,200,Gross domestic product (GDP) by state,22,"3364-3366, 3369",359,329,328,304,323,276,250,376,469,556,565,646,778,524,556,350,450,598,(NA)
40000,Oklahoma,6,SAGDP2N,24,339,Miscellaneous manufacturing,Millions of current dollars,209.2,244.9,282.1,257.9,304,311.1,40000,6,200,Gross domestic product (GDP) by state,24,339,246,232,239,252,286,308,330,316,328,349,417,398,352,342,314,348,263,267,(NA)
40000,Oklahoma,6,SAGDP2N,25,"311-316,322-326",Nondurable goods manufacturing,Millions of current dollars,6693,7404.5,7900.1,6871.8,7070.4,7948.2,40000,6,200,Gross domestic product (GDP) by state,25,...,4461,3901,4440,4768,4480,4275,5303,5013,5566,7266,6483,8582,7167,6146,7117,8639,7053,7409,7899
40000,Oklahoma,6,SAGDP2N,27,313-314,Textile mills and textile product mills,Millions of current dollars,42.4,32.2,34.7,34.1,41.3,38.9,40000,6,200,Gross domestic product (GDP) by state,27,313-314,53,50,45,35,26,31,21,26,26,27,27,29,29,28,27,36,36,41,(NA)
40000,Oklahoma,6,SAGDP2N,30,323,Printing and related support activities,Millions of current dollars,151.2,158.1,179.7,133.1,157.9,180,40000,6,200,Gross domestic product (GDP) by state,30,323,224,217,285,246,242,226,123,250,242,272,230,218,199,202,190,180,175,178,(NA)
40000,Oklahoma,6,SAGDP2N,31,324,Petroleum and coal products manufacturing,Millions of current dollars,1618.4,2065.7,2228.2,632.8,663.4,977.6,40000,6,200,Gross domestic product (GDP) by state,31,324,750,217,427,692,568,349,1038,1015,1780,3130,2258,4115,2559,1721,2680,4164,2331,2707,(NA)
40000,Oklahoma,6,SAGDP2N,33,326,Plastics and rubber products manufacturing,Millions of current dollars,1124.8,1040.7,1433.8,1170.5,1149.8,1361.8,40000,6,200,Gross domestic product (GDP) by state,33,326,1009,1114,1197,1169,1087,1108,1171,1206,1023,1024,1092,864,1083,926,857,896,912,905,(NA)
40000,Oklahoma,6,SAGDP2N,34,42,Wholesale trade,Millions of current dollars,9695.9,10015,10507.9,10139.7,10965,11952.7,40000,6,200,Gross domestic product (GDP) by state,34,42,4458,4706,4700,4980,5186,5359,5401,5987,6332,7129,7524,7281,6421,6719,7750,9704,10237,10746,10458
40000,Oklahoma,6,SAGDP2N,35,44-45,Retail trade,Millions of current dollars,11583.8,12015,12563.7,13597.3,15640.5,16441.6,40000,6,200,Gross domestic product (GDP) by state,35,44-45,6036,6292,6350,6696,7044,7203,7483,7571,8021,8614,8649,8650,8929,9349,9680,10422,10747,10901,11190
40000,Oklahoma,6,SAGDP2N,36,48-49,Transportation and warehousing,Millions of current dollars,12720,12905.8,11383.8,11542.7,13511.1,16301.5,40000,6,200,Gross domestic product (GDP) by state,36,48-49,2813,3204,3137,3278,3330,3200,3402,3697,3974,4475,4696,5061,4125,4430,5201,6825,7874,9097,9608
40000,Oklahoma,6,SAGDP2N,37,481,Air transportation,Millions of current dollars,1035.1,1059.2,1072,901.1,1084.9,1131.6,40000,6,200,Gross domestic product (GDP) by state,37,481,669,742,753,810,798,782,764,763,776,792,828,752,730,767,863,822,816,740,(NA)
40000,Oklahoma,6,SAGDP2N,38,482,Rail transportation,Millions of current dollars,871.4,923.1,910.5,858.9,976.4,1156,40000,6,200,Gross domestic product (GDP) by state,38,482,241,261,259,295,278,266,306,342,393,494,484,600,548,605,671,736,923,981,(NA)
40000,Oklahoma,6,SAGDP2N,39,483,Water transportation,Millions of current dollars,0.1,0.2,0.2,0.2,0.3,0.3,40000,6,200,Gross domestic product (GDP) by state,39,483,1,1,1,1,1,1,1,1,1,1,2,3,(L),(L),(L),(L),(L),(L),(NA)
40000,Oklahoma,6,SAGDP2N,40,484,Truck transportation,Millions of current dollars,2398.9,2571.3,2585.2,2286.3,2577.2,2944.3,40000,6,200,Gross domestic product (GDP) by state,40,484,1052,1205,1184,1250,1290,1248,1267,1341,1458,1648,1656,1639,1247,1238,1345,1861,1896,2022,(NA)
40000,Oklahoma,6,SAGDP2N,41,485,Transit and ground passenger transportation,Millions of current dollars,51.7,61,52.6,55.4,49.5,67.2,40000,6,200,Gross domestic product (GDP) by state,41,485,103,69,77,75,29,34,31,34,36,48,51,51,45,54,64,70,72,71,(NA)
40000,Oklahoma,6,SAGDP2N,42,486,Pipeline transportation,Millions of current dollars,6760,6614.2,4931.4,5237.6,6194.6,8198.6,40000,6,200,Gross domestic product (GDP) by state,42,486,211,329,287,204,284,216,306,414,378,508,756,1023,585,700,1100,2170,2801,3999,(NA)
40000,Oklahoma,6,SAGDP2N,43,"487-488,492",Other transportation and support activities,Millions of current dollars,986.3,1023.5,1092.1,1279.6,1431,1519.5,40000,6,200,Gross domestic product (GDP) by state,43,"487-488, 492",429,423,412,464,451,467,532,598,663,697,672,753,749,848,904,934,956,939,(NA)
40000,Oklahoma,6,SAGDP2N,44,493,Warehousing and storage,Millions of current dollars,616.5,653.4,739.8,923.7,1197.2,1284,40000,6,200,Gross domestic product (GDP) by state,44,493,108,174,164,178,198,186,194,202,270,287,247,240,221,218,253,232,409,345,(NA)
40000,Oklahoma,6,SAGDP2N,45,51,Information,Millions of current dollars,5775,6007.7,6207.6,5646.3,5966.2,5843.7,40000,6,200,Gross domestic product (GDP) by state,45,51,2919,3063,2972,3058,3343,3598,3436,3786,4209,4231,4445,4491,4162,3941,3872,3705,3954,4020,4143
